date,family,total_sales,total_promotions,oil_price,is_holiday
2014-01-22,HOME APPLIANCES,24.0,0,96.35,
2014-01-23,HOME APPLIANCES,20.0,0,97.23,
2014-01-24,HOME APPLIANCES,31.0,0,96.66,
2014-01-25,HOME APPLIANCES,25.0,0,96.66,
2014-01-26,HOME APPLIANCES,44.0,0,96.66,
2014-01-27,HOME APPLIANCES,21.0,0,95.82,
2014-01-28,HOME APPLIANCES,21.0,0,97.49,
2014-01-29,HOME APPLIANCES,21.0,0,97.34,
2014-01-30,HOME APPLIANCES,28.0,0,98.25,
2014-01-31,HOME APPLIANCES,31.0,0,97.55,
2014-02-01,HOME APPLIANCES,54.0,0,97.55,
2014-02-02,HOME APPLIANCES,53.0,0,97.55,
2014-02-03,HOME APPLIANCES,29.0,0,96.44,
2014-02-04,HOME APPLIANCES,35.0,0,97.24,
2014-02-05,HOME APPLIANCES,33.0,0,97.4,
2014-02-06,HOME APPLIANCES,24.0,0,97.84,
2014-02-07,HOME APPLIANCES,23.0,0,99.98,
2014-02-08,HOME APPLIANCES,35.0,0,99.98,
2014-02-09,HOME APPLIANCES,45.0,0,99.98,
2014-02-10,HOME APPLIANCES,29.0,0,100.12,
2014-02-11,HOME APPLIANCES,38.0,0,99.96,
2014-02-12,HOME APPLIANCES,37.0,0,100.38,
2014-02-13,HOME APPLIANCES,29.0,0,100.27,
2014-02-14,HOME APPLIANCES,19.0,0,100.31,
2014-02-15,HOME APPLIANCES,44.0,0,100.31,
2014-02-16,HOME APPLIANCES,63.0,0,100.31,
2014-02-17,HOME APPLIANCES,29.0,0,100.31,
2014-02-18,HOME APPLIANCES,33.0,0,102.54,
2014-02-19,HOME APPLIANCES,22.0,0,103.46,
2014-02-20,HOME APPLIANCES,18.0,0,103.2,
2014-02-21,HOME APPLIANCES,28.0,0,102.53,
2014-02-22,HOME APPLIANCES,38.0,0,102.53,
2014-02-23,HOME APPLIANCES,38.0,0,102.53,
2014-02-24,HOME APPLIANCES,31.0,0,103.17,
2014-02-25,HOME APPLIANCES,24.0,0,102.2,
2014-02-26,HOME APPLIANCES,26.0,0,102.93,
2014-02-27,HOME APPLIANCES,24.0,0,102.68,
2014-02-28,HOME APPLIANCES,27.0,0,102.88,
2014-03-01,HOME APPLIANCES,41.0,0,102.88,
2014-03-02,HOME APPLIANCES,40.0,0,102.88,1.0
2014-03-03,HOME APPLIANCES,35.0,0,105.34,1.0
2014-03-04,HOME APPLIANCES,38.0,0,103.64,1.0
2014-03-05,HOME APPLIANCES,39.0,0,101.75,
2014-03-06,HOME APPLIANCES,37.0,0,101.82,
2014-03-07,HOME APPLIANCES,34.0,0,102.82,
2014-03-08,HOME APPLIANCES,36.0,0,102.82,
2014-03-09,HOME APPLIANCES,44.0,0,102.82,
2014-03-10,HOME APPLIANCES,22.0,0,101.39,
2014-03-11,HOME APPLIANCES,33.0,0,100.29,
2014-03-12,HOME APPLIANCES,32.0,0,98.29,
2014-03-13,HOME APPLIANCES,20.0,0,98.57,
2014-03-14,HOME APPLIANCES,21.0,0,99.23,
2014-03-15,HOME APPLIANCES,33.0,0,99.23,
2014-03-16,HOME APPLIANCES,61.0,0,99.23,
2014-03-17,HOME APPLIANCES,30.0,0,98.43,
2014-03-18,HOME APPLIANCES,33.0,0,100.08,
2014-03-19,HOME APPLIANCES,29.0,0,100.71,
2014-03-20,HOME APPLIANCES,28.0,0,99.68,
2014-03-21,HOME APPLIANCES,23.0,0,99.97,
2014-03-22,HOME APPLIANCES,35.0,0,99.97,
2014-03-23,HOME APPLIANCES,43.0,0,99.97,
2014-03-24,HOME APPLIANCES,23.0,0,100.05,
2014-03-25,HOME APPLIANCES,32.0,0,99.66,
2014-03-26,HOME APPLIANCES,35.0,0,100.61,
2014-03-27,HOME APPLIANCES,22.0,0,101.25,
2014-03-28,HOME APPLIANCES,29.0,0,101.73,
2014-03-29,HOME APPLIANCES,36.0,0,101.73,
2014-03-30,HOME APPLIANCES,50.0,0,101.73,
2014-03-31,HOME APPLIANCES,26.0,0,101.57,
2014-04-01,HOME APPLIANCES,31.0,0,99.69,1.0
2014-04-02,HOME APPLIANCES,20.0,0,99.6,
2014-04-03,HOME APPLIANCES,21.0,0,100.29,
2014-04-04,HOME APPLIANCES,23.0,0,101.16,
2014-04-05,HOME APPLIANCES,43.0,0,101.16,
2014-04-06,HOME APPLIANCES,47.0,0,101.16,
2014-04-07,HOME APPLIANCES,38.0,0,100.43,
2014-04-08,HOME APPLIANCES,28.0,0,102.57,
2014-04-09,HOME APPLIANCES,26.0,0,103.55,
2014-04-10,HOME APPLIANCES,33.0,0,103.37,
2014-04-11,HOME APPLIANCES,28.0,0,103.68,
2014-04-12,HOME APPLIANCES,40.0,0,103.68,1.0
2014-04-13,HOME APPLIANCES,40.0,0,103.68,
2014-04-14,HOME APPLIANCES,24.0,0,104.05,1.0
2014-04-15,HOME APPLIANCES,23.0,0,103.7,
2014-04-16,HOME APPLIANCES,33.0,0,103.71,
2014-04-17,HOME APPLIANCES,23.0,1,104.33,
2014-04-18,HOME APPLIANCES,39.0,0,104.33,1.0
2014-04-19,HOME APPLIANCES,41.0,0,104.33,
2014-04-20,HOME APPLIANCES,47.0,0,104.33,
2014-04-21,HOME APPLIANCES,32.0,0,104.35,1.0
2014-04-22,HOME APPLIANCES,33.0,0,101.69,
2014-04-23,HOME APPLIANCES,31.0,0,101.47,
2014-04-24,HOME APPLIANCES,30.0,0,102.2,
2014-04-25,HOME APPLIANCES,24.0,0,100.85,
2014-04-26,HOME APPLIANCES,45.0,0,100.85,
2014-04-27,HOME APPLIANCES,48.0,0,100.85,
2014-04-28,HOME APPLIANCES,25.0,0,101.13,
2014-04-29,HOME APPLIANCES,25.0,0,101.56,
2014-04-30,HOME APPLIANCES,20.0,0,100.07,
2014-05-01,HOME APPLIANCES,27.0,0,99.69,1.0
2014-05-02,HOME APPLIANCES,21.0,0,100.09,
2014-05-03,HOME APPLIANCES,29.0,0,100.09,
2014-05-04,HOME APPLIANCES,39.0,0,100.09,
2014-05-05,HOME APPLIANCES,21.0,0,99.74,
2014-05-06,HOME APPLIANCES,22.0,0,99.81,
2014-05-07,HOME APPLIANCES,10.0,0,101.06,
2014-05-08,HOME APPLIANCES,12.0,0,100.52,
2014-05-09,HOME APPLIANCES,14.0,0,100.32,
2014-05-10,HOME APPLIANCES,24.0,0,100.32,1.0
2014-05-11,HOME APPLIANCES,26.0,0,100.32,1.0
2014-05-12,HOME APPLIANCES,14.0,0,100.89,1.0
2014-05-13,HOME APPLIANCES,22.0,0,102.01,
2014-05-14,HOME APPLIANCES,18.0,0,102.63,
2014-05-15,HOME APPLIANCES,13.0,0,101.74,
2014-05-16,HOME APPLIANCES,17.0,0,102.31,
2014-05-17,HOME APPLIANCES,24.0,0,102.31,
2014-05-18,HOME APPLIANCES,33.0,0,102.31,
2014-05-19,HOME APPLIANCES,24.0,0,102.95,
2014-05-20,HOME APPLIANCES,18.0,0,102.8,
2014-05-21,HOME APPLIANCES,21.0,0,104.31,
2014-05-22,HOME APPLIANCES,10.0,0,104.03,
2014-05-23,HOME APPLIANCES,18.0,0,105.01,
2014-05-24,HOME APPLIANCES,34.0,0,105.01,1.0
2014-05-25,HOME APPLIANCES,24.0,0,105.01,
2014-05-26,HOME APPLIANCES,24.0,0,105.01,
2014-05-27,HOME APPLIANCES,18.0,0,104.78,
2014-05-28,HOME APPLIANCES,21.0,0,103.37,
2014-05-29,HOME APPLIANCES,15.0,0,104.26,
2014-05-30,HOME APPLIANCES,19.0,0,103.4,
2014-05-31,HOME APPLIANCES,23.0,0,103.4,
2014-06-01,HOME APPLIANCES,29.0,0,103.4,
2014-06-02,HOME APPLIANCES,20.0,0,103.07,
2014-06-03,HOME APPLIANCES,30.0,0,103.34,
2014-06-04,HOME APPLIANCES,20.0,0,103.27,
2014-06-05,HOME APPLIANCES,19.0,0,103.17,
2014-06-06,HOME APPLIANCES,18.0,0,103.32,
2014-06-07,HOME APPLIANCES,26.0,0,103.32,
2014-06-08,HOME APPLIANCES,44.0,0,103.32,
2014-06-09,HOME APPLIANCES,18.0,0,105.09,
2014-06-10,HOME APPLIANCES,24.0,0,105.02,
2014-06-11,HOME APPLIANCES,21.0,0,105.04,
2014-06-12,HOME APPLIANCES,22.0,0,107.2,1.0
2014-06-13,HOME APPLIANCES,15.0,0,107.49,
2014-06-14,HOME APPLIANCES,17.0,0,107.49,
2014-06-15,HOME APPLIANCES,21.0,0,107.49,1.0
2014-06-16,HOME APPLIANCES,28.0,0,107.52,
2014-06-17,HOME APPLIANCES,21.0,0,106.95,
2014-06-18,HOME APPLIANCES,18.0,0,106.64,
2014-06-19,HOME APPLIANCES,17.0,0,107.08,
2014-06-20,HOME APPLIANCES,16.0,0,107.95,1.0
2014-06-21,HOME APPLIANCES,15.0,0,107.95,
2014-06-22,HOME APPLIANCES,16.0,0,107.95,
2014-06-23,HOME APPLIANCES,8.0,0,106.83,1.0
2014-06-24,HOME APPLIANCES,8.0,1,106.64,
2014-06-25,HOME APPLIANCES,5.0,0,107.04,1.0
2014-06-26,HOME APPLIANCES,14.0,0,106.49,
2014-06-27,HOME APPLIANCES,13.0,0,106.46,
2014-06-28,HOME APPLIANCES,24.0,0,106.46,1.0
2014-06-29,HOME APPLIANCES,30.0,1,106.46,1.0
2014-06-30,HOME APPLIANCES,16.0,0,106.07,1.0
2014-07-01,HOME APPLIANCES,25.0,0,106.06,1.0
2014-07-02,HOME APPLIANCES,16.0,0,105.18,
2014-07-03,HOME APPLIANCES,24.0,0,104.76,1.0
2014-07-04,HOME APPLIANCES,25.0,0,104.76,1.0
2014-07-05,HOME APPLIANCES,26.0,0,104.76,1.0
2014-07-06,HOME APPLIANCES,32.0,0,104.76,
2014-07-07,HOME APPLIANCES,23.0,0,104.19,
2014-07-08,HOME APPLIANCES,19.0,0,104.06,1.0
2014-07-09,HOME APPLIANCES,16.0,0,102.93,1.0
2014-07-10,HOME APPLIANCES,15.0,0,103.61,
2014-07-11,HOME APPLIANCES,20.0,0,101.48,
2014-07-12,HOME APPLIANCES,29.0,0,101.48,1.0
2014-07-13,HOME APPLIANCES,23.0,0,101.48,1.0
2014-07-14,HOME APPLIANCES,15.0,0,101.73,
2014-07-15,HOME APPLIANCES,15.0,0,100.56,
2014-07-16,HOME APPLIANCES,16.0,0,101.88,
2014-07-17,HOME APPLIANCES,22.0,0,103.84,
2014-07-18,HOME APPLIANCES,18.0,0,103.83,
2014-07-19,HOME APPLIANCES,26.0,0,103.83,
2014-07-20,HOME APPLIANCES,18.0,0,103.83,
2014-07-21,HOME APPLIANCES,18.0,0,105.34,
2014-07-22,HOME APPLIANCES,16.0,0,104.59,
2014-07-23,HOME APPLIANCES,14.0,0,103.81,1.0
2014-07-24,HOME APPLIANCES,13.0,0,102.76,1.0
2014-07-25,HOME APPLIANCES,21.0,1,105.23,1.0
2014-07-26,HOME APPLIANCES,19.0,0,105.23,
2014-07-27,HOME APPLIANCES,37.0,0,105.23,
2014-07-28,HOME APPLIANCES,20.0,0,105.68,
2014-07-29,HOME APPLIANCES,16.0,0,104.91,
2014-07-30,HOME APPLIANCES,25.0,0,104.29,
2014-07-31,HOME APPLIANCES,22.0,0,98.23,
2014-08-01,HOME APPLIANCES,20.0,1,97.86,
2014-08-02,HOME APPLIANCES,31.0,0,97.86,
2014-08-03,HOME APPLIANCES,23.0,0,97.86,
2014-08-04,HOME APPLIANCES,21.0,0,98.26,
2014-08-05,HOME APPLIANCES,29.0,0,97.34,1.0
2014-08-06,HOME APPLIANCES,20.0,0,96.93,
2014-08-07,HOME APPLIANCES,20.0,0,97.34,
2014-08-08,HOME APPLIANCES,10.0,0,97.61,
2014-08-09,HOME APPLIANCES,24.0,0,97.61,
2014-08-10,HOME APPLIANCES,30.0,0,97.61,1.0
2014-08-11,HOME APPLIANCES,39.0,0,98.09,
2014-08-12,HOME APPLIANCES,17.0,0,97.36,
2014-08-13,HOME APPLIANCES,21.0,0,97.57,
2014-08-14,HOME APPLIANCES,30.0,0,95.54,
2014-08-15,HOME APPLIANCES,25.0,0,97.3,1.0
2014-08-16,HOME APPLIANCES,29.0,0,97.3,
2014-08-17,HOME APPLIANCES,35.0,0,97.3,
2014-08-18,HOME APPLIANCES,40.0,1,96.44,
2014-08-19,HOME APPLIANCES,31.0,0,94.35,
2014-08-20,HOME APPLIANCES,30.0,0,96.4,
2014-08-21,HOME APPLIANCES,22.0,0,93.97,
2014-08-22,HOME APPLIANCES,33.0,0,93.61,
2014-08-23,HOME APPLIANCES,32.0,0,93.61,
2014-08-24,HOME APPLIANCES,39.0,0,93.61,1.0
2014-08-25,HOME APPLIANCES,29.0,0,95.39,
2014-08-26,HOME APPLIANCES,21.0,0,95.78,
2014-08-27,HOME APPLIANCES,28.0,0,95.82,
2014-08-28,HOME APPLIANCES,24.0,0,96.44,
2014-08-29,HOME APPLIANCES,30.0,0,97.86,
2014-08-30,HOME APPLIANCES,46.0,0,97.86,
2014-08-31,HOME APPLIANCES,38.0,0,97.86,
2014-09-01,HOME APPLIANCES,42.0,0,97.86,
2014-09-02,HOME APPLIANCES,23.0,0,92.92,
2014-09-03,HOME APPLIANCES,34.0,0,95.5,
2014-09-04,HOME APPLIANCES,33.0,0,94.51,
2014-09-05,HOME APPLIANCES,22.0,0,93.32,
2014-09-06,HOME APPLIANCES,58.0,0,93.32,
2014-09-07,HOME APPLIANCES,49.0,0,93.32,
2014-09-08,HOME APPLIANCES,23.0,0,92.64,
2014-09-09,HOME APPLIANCES,25.0,0,92.73,
2014-09-10,HOME APPLIANCES,31.0,0,91.71,
2014-09-11,HOME APPLIANCES,27.0,0,92.89,
2014-09-12,HOME APPLIANCES,28.0,0,92.18,
2014-09-13,HOME APPLIANCES,38.0,0,92.18,
2014-09-14,HOME APPLIANCES,46.0,0,92.18,
2014-09-15,HOME APPLIANCES,36.0,0,92.86,
2014-09-16,HOME APPLIANCES,41.0,0,94.91,
2014-09-17,HOME APPLIANCES,26.0,0,94.33,
2014-09-18,HOME APPLIANCES,28.0,0,93.07,
2014-09-19,HOME APPLIANCES,25.0,0,92.43,
2014-09-20,HOME APPLIANCES,34.0,0,92.43,
2014-09-21,HOME APPLIANCES,46.0,0,92.43,
2014-09-22,HOME APPLIANCES,19.0,0,91.46,
2014-09-23,HOME APPLIANCES,25.0,0,91.55,
2014-09-24,HOME APPLIANCES,24.0,0,93.6,
2014-09-25,HOME APPLIANCES,15.0,0,93.59,
2014-09-26,HOME APPLIANCES,24.0,0,95.55,
2014-09-27,HOME APPLIANCES,35.0,0,95.55,
2014-09-28,HOME APPLIANCES,46.0,0,95.55,1.0
2014-09-29,HOME APPLIANCES,26.0,0,94.53,
2014-09-30,HOME APPLIANCES,35.0,0,91.17,
2014-10-01,HOME APPLIANCES,34.0,0,90.74,
2014-10-02,HOME APPLIANCES,34.0,0,91.02,
2014-10-03,HOME APPLIANCES,27.0,0,89.76,
2014-10-04,HOME APPLIANCES,30.0,0,89.76,
2014-10-05,HOME APPLIANCES,59.0,0,89.76,
2014-10-06,HOME APPLIANCES,22.0,0,90.33,
2014-10-07,HOME APPLIANCES,38.0,0,88.89,1.0
2014-10-08,HOME APPLIANCES,32.0,0,87.29,
2014-10-09,HOME APPLIANCES,25.0,0,85.76,1.0
2014-10-10,HOME APPLIANCES,32.0,0,85.87,1.0
2014-10-11,HOME APPLIANCES,52.0,0,85.87,
2014-10-12,HOME APPLIANCES,35.0,0,85.87,
2014-10-13,HOME APPLIANCES,23.0,0,85.73,
2014-10-14,HOME APPLIANCES,25.0,0,81.72,
2014-10-15,HOME APPLIANCES,46.0,0,81.82,
2014-10-16,HOME APPLIANCES,29.0,0,82.33,
2014-10-17,HOME APPLIANCES,21.0,0,82.8,
2014-10-18,HOME APPLIANCES,32.0,0,82.8,
2014-10-19,HOME APPLIANCES,37.0,0,82.8,
2014-10-20,HOME APPLIANCES,23.0,0,82.76,
2014-10-21,HOME APPLIANCES,21.0,0,83.25,
2014-10-22,HOME APPLIANCES,21.0,0,80.52,
2014-10-23,HOME APPLIANCES,13.0,0,82.81,
2014-10-24,HOME APPLIANCES,10.0,0,81.27,
2014-10-25,HOME APPLIANCES,23.0,0,81.27,
2014-10-26,HOME APPLIANCES,27.0,0,81.27,
2014-10-27,HOME APPLIANCES,7.0,0,81.26,
2014-10-28,HOME APPLIANCES,7.0,0,81.36,
2014-10-29,HOME APPLIANCES,19.0,0,82.25,
2014-10-30,HOME APPLIANCES,4.0,0,81.06,
2014-10-31,HOME APPLIANCES,10.0,0,80.53,
2014-11-01,HOME APPLIANCES,6.0,0,80.53,
2014-11-02,HOME APPLIANCES,12.0,0,80.53,1.0
2014-11-03,HOME APPLIANCES,19.0,0,78.77,1.0
2014-11-04,HOME APPLIANCES,6.0,0,77.15,
2014-11-05,HOME APPLIANCES,7.0,0,78.71,
2014-11-06,HOME APPLIANCES,9.0,0,77.87,1.0
2014-11-07,HOME APPLIANCES,10.0,0,78.71,1.0
2014-11-08,HOME APPLIANCES,8.0,0,78.71,
2014-11-09,HOME APPLIANCES,13.0,0,78.71,
2014-11-10,HOME APPLIANCES,7.0,0,77.43,1.0
2014-11-11,HOME APPLIANCES,4.0,0,77.85,1.0
2014-11-12,HOME APPLIANCES,7.0,0,77.16,1.0
2014-11-13,HOME APPLIANCES,4.0,0,74.13,
2014-11-14,HOME APPLIANCES,7.0,0,75.91,
2014-11-15,HOME APPLIANCES,12.0,0,75.91,
2014-11-16,HOME APPLIANCES,7.0,0,75.91,
2014-11-17,HOME APPLIANCES,4.0,0,75.64,
2014-11-18,HOME APPLIANCES,5.0,0,74.55,
2014-11-19,HOME APPLIANCES,3.0,0,74.55,
2014-11-20,HOME APPLIANCES,9.0,0,75.63,
2014-11-21,HOME APPLIANCES,3.0,0,76.52,
2014-11-22,HOME APPLIANCES,7.0,0,76.52,
2014-11-23,HOME APPLIANCES,2.0,0,76.52,
2014-11-24,HOME APPLIANCES,1.0,0,75.74,
2014-11-25,HOME APPLIANCES,6.0,0,74.04,
2014-11-26,HOME APPLIANCES,1.0,0,73.7,
2014-11-27,HOME APPLIANCES,5.0,0,73.7,
2014-11-28,HOME APPLIANCES,3.0,0,65.94,1.0
2014-11-29,HOME APPLIANCES,9.0,0,65.94,
2014-11-30,HOME APPLIANCES,4.0,0,65.94,
2014-12-01,HOME APPLIANCES,1.0,0,68.98,1.0
2014-12-02,HOME APPLIANCES,5.0,0,66.99,
2014-12-03,HOME APPLIANCES,1.0,0,67.3,
2014-12-04,HOME APPLIANCES,2.0,0,66.73,
2014-12-05,HOME APPLIANCES,3.0,0,65.89,1.0
2014-12-06,HOME APPLIANCES,1.0,0,65.89,1.0
2014-12-07,HOME APPLIANCES,2.0,0,65.89,
2014-12-08,HOME APPLIANCES,1.0,0,63.13,1.0
2014-12-09,HOME APPLIANCES,1.0,0,63.74,
2014-12-10,HOME APPLIANCES,2.0,0,60.99,
2014-12-11,HOME APPLIANCES,4.0,0,60.01,
2014-12-12,HOME APPLIANCES,13.0,0,57.81,
2014-12-13,HOME APPLIANCES,17.0,0,57.81,
2014-12-14,HOME APPLIANCES,32.0,0,57.81,
2014-12-15,HOME APPLIANCES,32.0,1,55.96,
2014-12-16,HOME APPLIANCES,27.0,0,55.97,
2014-12-17,HOME APPLIANCES,22.0,0,56.43,
2014-12-18,HOME APPLIANCES,24.0,0,54.18,
2014-12-19,HOME APPLIANCES,28.0,0,56.91,
2014-12-20,HOME APPLIANCES,45.0,0,56.91,1.0
2014-12-21,HOME APPLIANCES,38.0,1,56.91,1.0
2014-12-22,HOME APPLIANCES,32.0,0,55.25,1.0
2014-12-23,HOME APPLIANCES,30.0,0,56.78,1.0
2014-12-24,HOME APPLIANCES,34.0,0,55.7,1.0
2014-12-26,HOME APPLIANCES,57.0,0,54.59,1.0
2014-12-27,HOME APPLIANCES,37.0,0,54.59,
2014-12-28,HOME APPLIANCES,50.0,0,54.59,
2014-12-29,HOME APPLIANCES,29.0,0,53.46,
2014-12-30,HOME APPLIANCES,33.0,0,54.14,
2014-12-31,HOME APPLIANCES,33.0,0,53.45,1.0
2015-01-01,HOME APPLIANCES,1.0,0,53.45,1.0
2015-01-02,HOME APPLIANCES,36.0,0,52.72,1.0
2015-01-03,HOME APPLIANCES,51.0,0,52.72,
2015-01-04,HOME APPLIANCES,53.0,0,52.72,
2015-01-05,HOME APPLIANCES,21.0,0,50.05,
2015-01-06,HOME APPLIANCES,38.0,0,47.98,
2015-01-07,HOME APPLIANCES,43.0,0,48.69,
2015-01-08,HOME APPLIANCES,26.0,0,48.8,
2015-01-09,HOME APPLIANCES,27.0,0,48.35,
2015-01-10,HOME APPLIANCES,49.0,0,48.35,1.0
2015-01-11,HOME APPLIANCES,48.0,0,48.35,
2015-01-12,HOME APPLIANCES,37.0,0,46.06,
2015-01-13,HOME APPLIANCES,26.0,0,45.92,
2015-01-14,HOME APPLIANCES,26.0,0,48.49,
2015-01-15,HOME APPLIANCES,22.0,0,46.37,
2015-01-16,HOME APPLIANCES,33.0,0,48.49,
2015-01-17,HOME APPLIANCES,41.0,0,48.49,
2015-01-18,HOME APPLIANCES,53.0,0,48.49,
2015-01-19,HOME APPLIANCES,42.0,0,48.49,
2015-01-20,HOME APPLIANCES,34.0,0,46.79,
2015-01-21,HOME APPLIANCES,36.0,0,47.85,
2015-01-22,HOME APPLIANCES,25.0,0,45.93,
2015-01-23,HOME APPLIANCES,25.0,0,45.26,
2015-01-24,HOME APPLIANCES,46.0,0,45.26,
2015-01-25,HOME APPLIANCES,52.0,0,45.26,
2015-01-26,HOME APPLIANCES,31.0,0,44.8,
2015-01-27,HOME APPLIANCES,29.0,0,45.84,
2015-01-28,HOME APPLIANCES,29.0,0,44.08,
2015-01-29,HOME APPLIANCES,26.0,0,44.12,
2015-01-30,HOME APPLIANCES,27.0,0,47.79,
2015-01-31,HOME APPLIANCES,41.0,0,47.79,
2015-02-01,HOME APPLIANCES,46.0,0,47.79,
2015-02-02,HOME APPLIANCES,25.0,0,49.25,
2015-02-03,HOME APPLIANCES,43.0,0,53.04,
2015-02-04,HOME APPLIANCES,47.0,0,48.45,
2015-02-05,HOME APPLIANCES,22.0,0,50.48,
2015-02-06,HOME APPLIANCES,31.0,0,51.66,
2015-02-07,HOME APPLIANCES,32.0,0,51.66,
2015-02-08,HOME APPLIANCES,47.0,0,51.66,
2015-02-09,HOME APPLIANCES,35.0,0,52.99,
2015-02-10,HOME APPLIANCES,25.0,0,50.06,
2015-02-11,HOME APPLIANCES,24.0,0,48.8,
2015-02-12,HOME APPLIANCES,24.0,0,51.17,
2015-02-13,HOME APPLIANCES,29.0,0,52.66,
2015-02-14,HOME APPLIANCES,41.0,0,52.66,
2015-02-15,HOME APPLIANCES,29.0,0,52.66,
2015-02-16,HOME APPLIANCES,29.0,0,52.66,1.0
2015-02-17,HOME APPLIANCES,38.0,0,53.56,1.0
2015-02-18,HOME APPLIANCES,40.0,0,52.13,
2015-02-19,HOME APPLIANCES,30.0,0,51.12,
2015-02-20,HOME APPLIANCES,41.0,0,49.95,
2015-02-21,HOME APPLIANCES,43.0,0,49.95,
2015-02-22,HOME APPLIANCES,65.0,0,49.95,
2015-02-23,HOME APPLIANCES,28.0,0,49.56,
2015-02-24,HOME APPLIANCES,32.0,0,48.48,
2015-02-25,HOME APPLIANCES,28.0,0,50.25,
2015-02-26,HOME APPLIANCES,20.0,0,47.65,
2015-02-27,HOME APPLIANCES,31.0,0,49.84,
2015-02-28,HOME APPLIANCES,34.0,0,49.84,
2015-03-01,HOME APPLIANCES,60.0,0,49.84,
2015-03-02,HOME APPLIANCES,38.0,0,49.59,1.0
2015-03-03,HOME APPLIANCES,33.0,0,50.43,
2015-03-04,HOME APPLIANCES,26.0,0,51.53,
2015-03-05,HOME APPLIANCES,33.0,0,50.76,
2015-03-06,HOME APPLIANCES,40.0,0,49.61,
2015-03-07,HOME APPLIANCES,44.0,0,49.61,
2015-03-08,HOME APPLIANCES,65.0,0,49.61,
2015-03-09,HOME APPLIANCES,51.0,0,49.95,
2015-03-10,HOME APPLIANCES,36.0,0,48.42,
2015-03-11,HOME APPLIANCES,39.0,0,48.06,
2015-03-12,HOME APPLIANCES,52.0,0,47.12,
2015-03-13,HOME APPLIANCES,31.0,0,44.88,
2015-03-14,HOME APPLIANCES,52.0,0,44.88,
2015-03-15,HOME APPLIANCES,52.0,0,44.88,
2015-03-16,HOME APPLIANCES,42.0,0,43.93,
2015-03-17,HOME APPLIANCES,38.0,0,43.39,
2015-03-18,HOME APPLIANCES,30.0,0,44.63,
2015-03-19,HOME APPLIANCES,28.0,0,44.02,
2015-03-20,HOME APPLIANCES,39.0,0,46.0,
2015-03-21,HOME APPLIANCES,65.0,0,46.0,
2015-03-22,HOME APPLIANCES,64.0,0,46.0,
2015-03-23,HOME APPLIANCES,36.0,0,47.4,
2015-03-24,HOME APPLIANCES,34.0,0,47.03,
2015-03-25,HOME APPLIANCES,30.0,0,48.75,
2015-03-26,HOME APPLIANCES,34.0,0,51.41,
2015-03-27,HOME APPLIANCES,26.0,0,48.83,
2015-03-28,HOME APPLIANCES,47.0,0,48.83,
2015-03-29,HOME APPLIANCES,76.0,0,48.83,
2015-03-30,HOME APPLIANCES,32.0,0,48.66,
2015-03-31,HOME APPLIANCES,28.0,0,47.72,
2015-04-01,HOME APPLIANCES,44.0,0,50.12,1.0
2015-04-02,HOME APPLIANCES,36.0,0,49.13,
2015-04-03,HOME APPLIANCES,44.0,0,49.13,1.0
2015-04-04,HOME APPLIANCES,42.0,0,49.13,
2015-04-05,HOME APPLIANCES,62.0,0,49.13,
2015-04-06,HOME APPLIANCES,35.0,0,52.08,
2015-04-07,HOME APPLIANCES,41.0,0,53.95,
2015-04-08,HOME APPLIANCES,40.0,0,50.44,
2015-04-09,HOME APPLIANCES,27.0,0,50.79,
2015-04-10,HOME APPLIANCES,30.0,0,51.63,
2015-04-11,HOME APPLIANCES,40.0,0,51.63,
2015-04-12,HOME APPLIANCES,56.0,0,51.63,1.0
2015-04-13,HOME APPLIANCES,40.0,0,51.95,
2015-04-14,HOME APPLIANCES,31.0,0,53.3,1.0
2015-04-15,HOME APPLIANCES,33.0,0,56.25,
2015-04-16,HOME APPLIANCES,32.0,0,56.69,
2015-04-17,HOME APPLIANCES,26.0,0,55.71,
2015-04-18,HOME APPLIANCES,45.0,0,55.71,
2015-04-19,HOME APPLIANCES,59.0,0,55.71,
2015-04-20,HOME APPLIANCES,28.0,0,56.37,
2015-04-21,HOME APPLIANCES,33.0,0,55.58,1.0
2015-04-22,HOME APPLIANCES,28.0,0,56.17,
2015-04-23,HOME APPLIANCES,24.0,0,56.59,
2015-04-24,HOME APPLIANCES,36.0,0,55.98,
2015-04-25,HOME APPLIANCES,47.0,0,55.98,
2015-04-26,HOME APPLIANCES,51.0,0,55.98,
2015-04-27,HOME APPLIANCES,35.0,0,55.56,
2015-04-28,HOME APPLIANCES,24.0,0,57.05,
2015-04-29,HOME APPLIANCES,36.0,0,58.55,
2015-04-30,HOME APPLIANCES,26.0,0,59.62,
2015-05-01,HOME APPLIANCES,46.0,0,59.1,1.0
2015-05-02,HOME APPLIANCES,47.0,0,59.1,
2015-05-03,HOME APPLIANCES,60.0,0,59.1,
2015-05-04,HOME APPLIANCES,27.0,0,58.92,
2015-05-05,HOME APPLIANCES,47.0,0,60.38,
2015-05-06,HOME APPLIANCES,51.0,0,60.93,
2015-05-07,HOME APPLIANCES,29.0,0,58.99,
2015-05-08,HOME APPLIANCES,34.0,0,59.41,
2015-05-09,HOME APPLIANCES,55.0,0,59.41,1.0
2015-05-10,HOME APPLIANCES,36.0,0,59.41,1.0
2015-05-11,HOME APPLIANCES,28.0,0,59.23,
